region,fishery.id,fishery,length,freq
8,22,PL.ALL.8,120,61
8,22,PL.ALL.8,122,20
8,22,PL.ALL.8,124,17
8,22,PL.ALL.8,126,9
8,22,PL.ALL.8,128,7
8,22,PL.ALL.8,130,15
8,22,PL.ALL.8,132,4
8,22,PL.ALL.8,134,2
8,22,PL.ALL.8,136,1
8,22,PL.ALL.8,138,3
8,22,PL.ALL.8,140,6
8,22,PL.ALL.8,142,2
8,22,PL.ALL.8,144,1
8,22,PL.ALL.8,146,1
8,22,PL.ALL.8,148,0
8,22,PL.ALL.8,150,0
8,22,PL.ALL.8,152,0
8,22,PL.ALL.8,154,0
8,22,PL.ALL.8,156,0
8,22,PL.ALL.8,158,0
8,22,PL.ALL.8,160,0
8,22,PL.ALL.8,162,0
8,22,PL.ALL.8,164,1
8,22,PL.ALL.8,166,0
8,22,PL.ALL.8,168,0
8,22,PL.ALL.8,170,0
8,22,PL.ALL.8,172,0
8,22,PL.ALL.8,174,0
8,22,PL.ALL.8,176,0
8,22,PL.ALL.8,178,0
8,22,PL.ALL.8,180,0
8,22,PL.ALL.8,182,0
8,22,PL.ALL.8,184,0
8,22,PL.ALL.8,186,0
8,22,PL.ALL.8,188,0
8,22,PL.ALL.8,190,0
8,22,PL.ALL.8,192,0
8,22,PL.ALL.8,194,0
8,22,PL.ALL.8,196,0
8,22,PL.ALL.8,198,0
8,25,PS.ASSOC.8,10,0
8,25,PS.ASSOC.8,12,0
8,25,PS.ASSOC.8,14,0
8,25,PS.ASSOC.8,16,0
8,25,PS.ASSOC.8,18,0
8,25,PS.ASSOC.8,20,230.278904716121
8,25,PS.ASSOC.8,22,231.557539092571
8,25,PS.ASSOC.8,24,494.804865803115
8,25,PS.ASSOC.8,26,2434.98399694234
8,25,PS.ASSOC.8,28,2723.22114602844
8,25,PS.ASSOC.8,30,2971.17191944433
8,25,PS.ASSOC.8,32,3401.24525351512
8,25,PS.ASSOC.8,34,3721.30993670447
8,25,PS.ASSOC.8,36,4839.94436281407
8,25,PS.ASSOC.8,38,6492.64767339083
8,25,PS.ASSOC.8,40,8562.20583265671
8,25,PS.ASSOC.8,42,10056.2374675936
8,25,PS.ASSOC.8,44,12575.5420082998
8,25,PS.ASSOC.8,46,15355.1989830326
8,25,PS.ASSOC.8,48,19094.1068132065
8,25,PS.ASSOC.8,50,19127.1556959452
8,25,PS.ASSOC.8,52,17553.5578758292
8,25,PS.ASSOC.8,54,15076.2963133483
8,25,PS.ASSOC.8,56,11994.5875309081
8,25,PS.ASSOC.8,58,9616.09642063377
8,25,PS.ASSOC.8,60,7158.62981971957
8,25,PS.ASSOC.8,62,5474.70087735712
8,25,PS.ASSOC.8,64,4434.31085142197
8,25,PS.ASSOC.8,66,3417.75662251327
8,25,PS.ASSOC.8,68,3490.33715766687
8,25,PS.ASSOC.8,70,2893.61543411587
8,25,PS.ASSOC.8,72,2557.26940362147
8,25,PS.ASSOC.8,74,2234.07439013195
8,25,PS.ASSOC.8,76,1802.14930186182
8,25,PS.ASSOC.8,78,2009.94418558285
8,25,PS.ASSOC.8,80,1771.71189739368
8,25,PS.ASSOC.8,82,1592.50649839031
8,25,PS.ASSOC.8,84,1545.49996534493
8,25,PS.ASSOC.8,86,1476.67742056918
8,25,PS.ASSOC.8,88,1314.0949840819
8,25,PS.ASSOC.8,90,1379.5505098984
8,25,PS.ASSOC.8,92,1263.06566803132
8,25,PS.ASSOC.8,94,1032.42967799111
8,25,PS.ASSOC.8,96,1007.75146823394
8,25,PS.ASSOC.8,98,998.077956041585
8,25,PS.ASSOC.8,100,872.827132768498
8,25,PS.ASSOC.8,102,768.843048702456
8,25,PS.ASSOC.8,104,606.180630663184
8,25,PS.ASSOC.8,106,503.435729653678
8,25,PS.ASSOC.8,108,511.204200746107
8,25,PS.ASSOC.8,110,442.655882246977
8,25,PS.ASSOC.8,112,432.024485540213
8,25,PS.ASSOC.8,114,322.976252870823
8,25,PS.ASSOC.8,116,243.109156529281
8,25,PS.ASSOC.8,118,206.759840919997
8,25,PS.ASSOC.8,120,227.324900012691
8,25,PS.ASSOC.8,122,128.423239700192
8,25,PS.ASSOC.8,124,127.677200924114
8,25,PS.ASSOC.8,126,85.9675830858912
8,25,PS.ASSOC.8,128,76.2995361374702
8,25,PS.ASSOC.8,130,73.7761108626295
8,25,PS.ASSOC.8,132,47.0410274335074
8,25,PS.ASSOC.8,134,45.2242825453913
8,25,PS.ASSOC.8,136,33.5053707136725
8,25,PS.ASSOC.8,138,24.9520329973045
8,25,PS.ASSOC.8,140,32.3382788187119
8,25,PS.ASSOC.8,142,18.5241657767968
8,25,PS.ASSOC.8,144,12.154039262305
8,25,PS.ASSOC.8,146,9.80510436224669
8,25,PS.ASSOC.8,148,10.2723938796146
8,25,PS.ASSOC.8,150,7.86151697689566
8,25,PS.ASSOC.8,152,1.68858714624919
8,25,PS.ASSOC.8,154,1.35245728915501
8,25,PS.ASSOC.8,156,1.26839491079745
8,25,PS.ASSOC.8,158,1.50197839823378
8,25,PS.ASSOC.8,160,0.652363462577737
8,25,PS.ASSOC.8,162,0.277942052105902
8,25,PS.ASSOC.8,164,0.263050504406111
8,25,PS.ASSOC.8,166,0.299389352302675
8,25,PS.ASSOC.8,168,0.245208680412617
8,25,PS.ASSOC.8,170,0.683668139324829
8,25,PS.ASSOC.8,172,0.0244435480928968
8,25,PS.ASSOC.8,174,0.131835141512214
8,25,PS.ASSOC.8,176,0
8,25,PS.ASSOC.8,178,0
8,25,PS.ASSOC.8,180,0.342914746380049
8,25,PS.ASSOC.8,182,0
8,25,PS.ASSOC.8,184,0
8,25,PS.ASSOC.8,186,0.0285347339785887
8,25,PS.ASSOC.8,188,0.0139052327824607
8,25,PS.ASSOC.8,190,0.101843703932848
8,25,PS.ASSOC.8,192,0
8,25,PS.ASSOC.8,194,0.954154369998631
8,25,PS.ASSOC.8,196,0.375849019098935
8,25,PS.ASSOC.8,198,1.1913068779051
8,26,PS.UNASSOC.8,10,0
8,26,PS.UNASSOC.8,12,0
8,26,PS.UNASSOC.8,14,0
8,26,PS.UNASSOC.8,16,0
8,26,PS.UNASSOC.8,18,0
8,26,PS.UNASSOC.8,20,30.9212045162799
8,26,PS.UNASSOC.8,22,8.83810759758461
8,26,PS.UNASSOC.8,24,42.6702640634721
8,26,PS.UNASSOC.8,26,205.26806957378
8,26,PS.UNASSOC.8,28,90.3028521596688
8,26,PS.UNASSOC.8,30,167.823860159228
8,26,PS.UNASSOC.8,32,344.226102587396
8,26,PS.UNASSOC.8,34,410.919694419904
8,26,PS.UNASSOC.8,36,602.329429713534
8,26,PS.UNASSOC.8,38,853.6286062915
8,26,PS.UNASSOC.8,40,1289.12083853029
8,26,PS.UNASSOC.8,42,1983.94336881322
8,26,PS.UNASSOC.8,44,2802.67911246618
8,26,PS.UNASSOC.8,46,4071.42776503018
8,26,PS.UNASSOC.8,48,5475.05306856627
8,26,PS.UNASSOC.8,50,6925.61026806174
8,26,PS.UNASSOC.8,52,7666.11061059191
8,26,PS.UNASSOC.8,54,7877.08364533336
8,26,PS.UNASSOC.8,56,7146.09548433153
8,26,PS.UNASSOC.8,58,6979.77040929758
8,26,PS.UNASSOC.8,60,6162.83946662696
8,26,PS.UNASSOC.8,62,5558.39924445996
8,26,PS.UNASSOC.8,64,4846.9327786046
8,26,PS.UNASSOC.8,66,4065.0643933064
8,26,PS.UNASSOC.8,68,4096.85189597
8,26,PS.UNASSOC.8,70,3674.97326772367
8,26,PS.UNASSOC.8,72,3377.02592453444
8,26,PS.UNASSOC.8,74,3015.53562927893
8,26,PS.UNASSOC.8,76,2644.87822257079
8,26,PS.UNASSOC.8,78,3067.30723414691
8,26,PS.UNASSOC.8,80,2669.61187374751
8,26,PS.UNASSOC.8,82,2405.75336232854
8,26,PS.UNASSOC.8,84,2496.802741832
8,26,PS.UNASSOC.8,86,2405.86272171823
8,26,PS.UNASSOC.8,88,2285.16244725214
8,26,PS.UNASSOC.8,90,2255.19487759768
8,26,PS.UNASSOC.8,92,2149.12256970137
8,26,PS.UNASSOC.8,94,2192.73729400216
8,26,PS.UNASSOC.8,96,2482.70273601802
8,26,PS.UNASSOC.8,98,2479.76577824349
8,26,PS.UNASSOC.8,100,2546.0148903323
8,26,PS.UNASSOC.8,102,2337.12931705963
8,26,PS.UNASSOC.8,104,2182.97465725767
8,26,PS.UNASSOC.8,106,1974.74176951843
8,26,PS.UNASSOC.8,108,1799.62694885146
8,26,PS.UNASSOC.8,110,1794.82711228345
8,26,PS.UNASSOC.8,112,1613.70745674022
8,26,PS.UNASSOC.8,114,1330.84035636303
8,26,PS.UNASSOC.8,116,1200.77708838284
8,26,PS.UNASSOC.8,118,1167.29137042684
8,26,PS.UNASSOC.8,120,1353.35798457072
8,26,PS.UNASSOC.8,122,850.123395349136
8,26,PS.UNASSOC.8,124,924.229021274485
8,26,PS.UNASSOC.8,126,705.397440916176
8,26,PS.UNASSOC.8,128,632.68978945922
8,26,PS.UNASSOC.8,130,647.700444338776
8,26,PS.UNASSOC.8,132,452.441064002615
8,26,PS.UNASSOC.8,134,369.707981947904
8,26,PS.UNASSOC.8,136,332.657001072934
8,26,PS.UNASSOC.8,138,240.579921795478
8,26,PS.UNASSOC.8,140,221.893870002121
8,26,PS.UNASSOC.8,142,124.335934392459
8,26,PS.UNASSOC.8,144,83.549061296849
8,26,PS.UNASSOC.8,146,48.0112869834311
8,26,PS.UNASSOC.8,148,30.1897183150027
8,26,PS.UNASSOC.8,150,32.6534231335468
8,26,PS.UNASSOC.8,152,11.9872476952452
8,26,PS.UNASSOC.8,154,8.1112614080273
8,26,PS.UNASSOC.8,156,3.67646524670116
8,26,PS.UNASSOC.8,158,1.93587695843434
8,26,PS.UNASSOC.8,160,5.35864552109803
8,26,PS.UNASSOC.8,162,1.39985167738948
8,26,PS.UNASSOC.8,164,1.21094934020583
8,26,PS.UNASSOC.8,166,1.8229200900117
8,26,PS.UNASSOC.8,168,0.799762954654958
8,26,PS.UNASSOC.8,170,1.59125078418735
8,26,PS.UNASSOC.8,172,0.181933844603458
8,26,PS.UNASSOC.8,174,0.210437268019197
8,26,PS.UNASSOC.8,176,0.0230232945198861
8,26,PS.UNASSOC.8,178,0.104856154691873
8,26,PS.UNASSOC.8,180,0.778038216544932
8,26,PS.UNASSOC.8,182,0
8,26,PS.UNASSOC.8,184,0.147180607047566
8,26,PS.UNASSOC.8,186,0.12022907445879
8,26,PS.UNASSOC.8,188,0.505403659191804
8,26,PS.UNASSOC.8,190,0.629167210235393
8,26,PS.UNASSOC.8,192,0.466322634583456
8,26,PS.UNASSOC.8,194,0.127732180546426
8,26,PS.UNASSOC.8,196,0
8,26,PS.UNASSOC.8,198,0.261713979096614
