fishery.id,fishery,region,length,freq
30,PS.ASSOC.7,7,70,29.113153890823
30,PS.ASSOC.7,7,72,24.7973593072557
30,PS.ASSOC.7,7,74,24.8465403866551
30,PS.ASSOC.7,7,76,23.7225697740677
30,PS.ASSOC.7,7,78,32.8821146813895
30,PS.ASSOC.7,7,80,39.0162003583416
30,PS.ASSOC.7,7,82,21.6099991779074
30,PS.ASSOC.7,7,84,17.7449638804595
30,PS.ASSOC.7,7,86,21.9974129460912
30,PS.ASSOC.7,7,88,24.3468605244793
30,PS.ASSOC.7,7,90,44.0002527886398
30,PS.ASSOC.7,7,92,41.4473106964306
30,PS.ASSOC.7,7,94,41.6794786070331
30,PS.ASSOC.7,7,96,39.5925647526579
30,PS.ASSOC.7,7,98,35.2409491108225
30,PS.ASSOC.7,7,100,35.7086506321009
30,PS.ASSOC.7,7,102,11.5185232204644
30,PS.ASSOC.7,7,104,16.0624717268169
30,PS.ASSOC.7,7,106,7.81135904286435
30,PS.ASSOC.7,7,108,11.0131476698762
30,PS.ASSOC.7,7,110,10.7607517145714
30,PS.ASSOC.7,7,112,4.24650563116313
30,PS.ASSOC.7,7,114,6.60950345996929
30,PS.ASSOC.7,7,116,6.77148703054591
30,PS.ASSOC.7,7,118,7.33241480242038
30,PS.ASSOC.7,7,120,6.1144881403486
30,PS.ASSOC.7,7,122,5.61836085104288
30,PS.ASSOC.7,7,124,10.4425643726874
30,PS.ASSOC.7,7,126,7.67557142525093
30,PS.ASSOC.7,7,128,6.19611406714613
30,PS.ASSOC.7,7,130,2.21084101115334
30,PS.ASSOC.7,7,132,4.52948979245142
30,PS.ASSOC.7,7,134,2.82527124189882
30,PS.ASSOC.7,7,136,2.81175051919101
30,PS.ASSOC.7,7,138,0.0178292756509015
30,PS.ASSOC.7,7,140,0.00870236532675511
30,PS.ASSOC.7,7,142,0
30,PS.ASSOC.7,7,144,0
30,PS.ASSOC.7,7,146,0
30,PS.ASSOC.7,7,148,0
30,PS.ASSOC.7,7,150,0
30,PS.ASSOC.7,7,152,0
30,PS.ASSOC.7,7,154,0
30,PS.ASSOC.7,7,156,0
30,PS.ASSOC.7,7,158,0
30,PS.ASSOC.7,7,160,0
30,PS.ASSOC.7,7,162,0
30,PS.ASSOC.7,7,164,0
30,PS.ASSOC.7,7,166,0
30,PS.ASSOC.7,7,168,0
30,PS.ASSOC.7,7,170,0
30,PS.ASSOC.7,7,172,0
30,PS.ASSOC.7,7,174,0
30,PS.ASSOC.7,7,176,0
30,PS.ASSOC.7,7,178,0
30,PS.ASSOC.7,7,180,0
30,PS.ASSOC.7,7,182,0
30,PS.ASSOC.7,7,184,0
30,PS.ASSOC.7,7,186,0
30,PS.ASSOC.7,7,188,0
30,PS.ASSOC.7,7,190,0
30,PS.ASSOC.7,7,192,0
30,PS.ASSOC.7,7,194,0
30,PS.ASSOC.7,7,196,0
30,PS.ASSOC.7,7,198,0
31,PS.UNASSOC.7,7,10,0
31,PS.UNASSOC.7,7,12,0
31,PS.UNASSOC.7,7,14,0
31,PS.UNASSOC.7,7,16,0
31,PS.UNASSOC.7,7,18,0
31,PS.UNASSOC.7,7,20,0
31,PS.UNASSOC.7,7,22,0.542821673448804
31,PS.UNASSOC.7,7,24,0
31,PS.UNASSOC.7,7,26,0
31,PS.UNASSOC.7,7,28,0
31,PS.UNASSOC.7,7,30,1.12055355655018
31,PS.UNASSOC.7,7,32,17.3009374377078
31,PS.UNASSOC.7,7,34,16.3245247254413
31,PS.UNASSOC.7,7,36,4.70775433124275
31,PS.UNASSOC.7,7,38,18.2887306009095
31,PS.UNASSOC.7,7,40,26.8360073625937
31,PS.UNASSOC.7,7,42,7.95179665017502
31,PS.UNASSOC.7,7,44,13.8465966622121
31,PS.UNASSOC.7,7,46,37.9822246518224
31,PS.UNASSOC.7,7,48,27.6376677072682
31,PS.UNASSOC.7,7,50,58.4654202631313
31,PS.UNASSOC.7,7,52,67.9852254349484
31,PS.UNASSOC.7,7,54,48.3874566529253
31,PS.UNASSOC.7,7,56,38.4418573549575
31,PS.UNASSOC.7,7,58,33.9014273381285
31,PS.UNASSOC.7,7,60,41.8375483153035
31,PS.UNASSOC.7,7,62,20.3214860805667
31,PS.UNASSOC.7,7,64,22.3981961369845
31,PS.UNASSOC.7,7,66,17.1951286052018
31,PS.UNASSOC.7,7,68,7.22793786756589
31,PS.UNASSOC.7,7,70,18.1674128894952
31,PS.UNASSOC.7,7,72,16.0974952962622
31,PS.UNASSOC.7,7,74,17.7365127257224
31,PS.UNASSOC.7,7,76,10.6103500958173
31,PS.UNASSOC.7,7,78,12.9010647855816
31,PS.UNASSOC.7,7,80,30.7691551121555
31,PS.UNASSOC.7,7,82,19.1562759839712
31,PS.UNASSOC.7,7,84,40.1769228445971
31,PS.UNASSOC.7,7,86,31.1550285415391
31,PS.UNASSOC.7,7,88,30.725005048395
31,PS.UNASSOC.7,7,90,35.821357364414
31,PS.UNASSOC.7,7,92,32.8276137912686
31,PS.UNASSOC.7,7,94,34.8216488814212
31,PS.UNASSOC.7,7,96,28.1465203915801
31,PS.UNASSOC.7,7,98,31.2319726037196
31,PS.UNASSOC.7,7,100,55.7353784571362
31,PS.UNASSOC.7,7,102,27.1426902873903
31,PS.UNASSOC.7,7,104,23.039399061522
31,PS.UNASSOC.7,7,106,21.9624420037214
31,PS.UNASSOC.7,7,108,15.9749785599349
31,PS.UNASSOC.7,7,110,31.9215527879006
31,PS.UNASSOC.7,7,112,42.5895522090663
31,PS.UNASSOC.7,7,114,26.3080238608863
31,PS.UNASSOC.7,7,116,54.5947770838615
31,PS.UNASSOC.7,7,118,39.7518407170626
31,PS.UNASSOC.7,7,120,59.1866991067778
31,PS.UNASSOC.7,7,122,39.9321245638257
31,PS.UNASSOC.7,7,124,48.1483764530835
31,PS.UNASSOC.7,7,126,34.7814168169978
31,PS.UNASSOC.7,7,128,22.6768650454371
31,PS.UNASSOC.7,7,130,27.8505143421652
31,PS.UNASSOC.7,7,132,12.5047711109678
31,PS.UNASSOC.7,7,134,10.6009328336875
31,PS.UNASSOC.7,7,136,6.6447159088661
31,PS.UNASSOC.7,7,138,6.8362605617518
31,PS.UNASSOC.7,7,140,4.15909715367609
31,PS.UNASSOC.7,7,142,0.698850259346593
31,PS.UNASSOC.7,7,144,1.74241397281088
31,PS.UNASSOC.7,7,146,1.22770988737757
31,PS.UNASSOC.7,7,148,4.29900906630394
31,PS.UNASSOC.7,7,150,4.45593225260177
31,PS.UNASSOC.7,7,152,0.984812936169321
31,PS.UNASSOC.7,7,154,0.984812936169321
31,PS.UNASSOC.7,7,156,0.493158432712142
31,PS.UNASSOC.7,7,158,0.493158432712142
31,PS.UNASSOC.7,7,160,1.0761171655238
31,PS.UNASSOC.7,7,162,0
31,PS.UNASSOC.7,7,164,0.091304229354481
31,PS.UNASSOC.7,7,166,0
31,PS.UNASSOC.7,7,168,0
31,PS.UNASSOC.7,7,170,0.0178409150261739
31,PS.UNASSOC.7,7,172,0
31,PS.UNASSOC.7,7,174,0
31,PS.UNASSOC.7,7,176,0
31,PS.UNASSOC.7,7,178,0
31,PS.UNASSOC.7,7,180,0.0178409150261739
31,PS.UNASSOC.7,7,182,0
31,PS.UNASSOC.7,7,184,0
31,PS.UNASSOC.7,7,186,0
31,PS.UNASSOC.7,7,188,0
31,PS.UNASSOC.7,7,190,0
31,PS.UNASSOC.7,7,192,0
31,PS.UNASSOC.7,7,194,0
31,PS.UNASSOC.7,7,196,0
31,PS.UNASSOC.7,7,198,0
32,Dom.VN.7,7,10,1
32,Dom.VN.7,7,12,3
32,Dom.VN.7,7,14,0
32,Dom.VN.7,7,16,3
32,Dom.VN.7,7,18,2
32,Dom.VN.7,7,20,17
32,Dom.VN.7,7,22,31
32,Dom.VN.7,7,24,130
32,Dom.VN.7,7,26,201
32,Dom.VN.7,7,28,300
32,Dom.VN.7,7,30,654
32,Dom.VN.7,7,32,593
32,Dom.VN.7,7,34,1036
32,Dom.VN.7,7,36,1533
32,Dom.VN.7,7,38,1364
32,Dom.VN.7,7,40,1667
32,Dom.VN.7,7,42,1651
32,Dom.VN.7,7,44,1398
32,Dom.VN.7,7,46,1333
32,Dom.VN.7,7,48,1172
32,Dom.VN.7,7,50,895
32,Dom.VN.7,7,52,777
32,Dom.VN.7,7,54,837
32,Dom.VN.7,7,56,754
32,Dom.VN.7,7,58,498
32,Dom.VN.7,7,60,407
32,Dom.VN.7,7,62,135
32,Dom.VN.7,7,64,184
32,Dom.VN.7,7,66,91
32,Dom.VN.7,7,68,83
32,Dom.VN.7,7,70,114
32,Dom.VN.7,7,72,47
32,Dom.VN.7,7,74,19
32,Dom.VN.7,7,76,29
32,Dom.VN.7,7,78,22
32,Dom.VN.7,7,80,27
32,Dom.VN.7,7,82,11
32,Dom.VN.7,7,84,9
32,Dom.VN.7,7,86,4
32,Dom.VN.7,7,88,3
32,Dom.VN.7,7,90,25
32,Dom.VN.7,7,92,8
32,Dom.VN.7,7,94,9
32,Dom.VN.7,7,96,14
32,Dom.VN.7,7,98,8
32,Dom.VN.7,7,100,25
32,Dom.VN.7,7,102,21
32,Dom.VN.7,7,104,51
32,Dom.VN.7,7,106,106
32,Dom.VN.7,7,108,123
32,Dom.VN.7,7,110,211
32,Dom.VN.7,7,112,168
32,Dom.VN.7,7,114,221
32,Dom.VN.7,7,116,365
32,Dom.VN.7,7,118,535
32,Dom.VN.7,7,120,823
32,Dom.VN.7,7,122,1028
32,Dom.VN.7,7,124,1685
32,Dom.VN.7,7,126,1920
32,Dom.VN.7,7,128,2053
32,Dom.VN.7,7,130,3404
32,Dom.VN.7,7,132,3186
32,Dom.VN.7,7,134,3567
32,Dom.VN.7,7,136,3347
32,Dom.VN.7,7,138,2617
32,Dom.VN.7,7,140,4342
32,Dom.VN.7,7,142,3049
32,Dom.VN.7,7,144,2464
32,Dom.VN.7,7,146,2384
32,Dom.VN.7,7,148,1651
32,Dom.VN.7,7,150,2142
32,Dom.VN.7,7,152,1234
32,Dom.VN.7,7,154,899
32,Dom.VN.7,7,156,719
32,Dom.VN.7,7,158,495
32,Dom.VN.7,7,160,557
32,Dom.VN.7,7,162,269
32,Dom.VN.7,7,164,186
32,Dom.VN.7,7,166,84
32,Dom.VN.7,7,168,62
32,Dom.VN.7,7,170,55
32,Dom.VN.7,7,172,30
32,Dom.VN.7,7,174,7
32,Dom.VN.7,7,176,6
32,Dom.VN.7,7,178,6
32,Dom.VN.7,7,180,5
32,Dom.VN.7,7,182,0
32,Dom.VN.7,7,184,0
32,Dom.VN.7,7,186,1
32,Dom.VN.7,7,188,0
32,Dom.VN.7,7,190,1
32,Dom.VN.7,7,192,1
32,Dom.VN.7,7,194,3
32,Dom.VN.7,7,196,0
32,Dom.VN.7,7,198,0
